tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Indian Wells Masters,Hard,Winner,Cameron Norrie,12,L,188,GBR,27.5,3,161,11,1,98,68,51,12,16,1,5
Indian Wells Masters,Hard,Loser,Taro Daniel,103,R,191,JPN,30.1,3,161,8,4,105,66,39,17,16,3,10
Indian Wells Masters,Hard,Winner,Frances Tiafoe,16,R,188,USA,25.1,3,71,9,1,59,43,33,8,9,1,1
Indian Wells Masters,Hard,Loser,Jason Kubler,75,R,178,AUS,29.7,3,71,1,1,42,22,19,5,8,1,4
Indian Wells Masters,Hard,Loser,Jordan Thompson,87,R,183,AUS,28.8,3,106,5,2,58,34,22,14,10,0,2
Indian Wells Masters,Hard,Winner,Carlos Alcaraz,2,R,185,ESP,19.8,3,76,1,1,44,28,23,14,9,0,0
Indian Wells Masters,Hard,Loser,Thanasi Kokkinakis,94,R,196,AUS,26.9,3,76,6,2,59,34,23,12,9,6,9
Indian Wells Masters,Hard,Winner,Tallon Griekspoor,36,R,188,NED,26.6,3,111,14,3,82,56,43,11,12,0,2
Indian Wells Masters,Hard,Loser,Guido Pella,739,L,185,ARG,32.8,3,111,2,1,77,43,30,17,12,2,4
Indian Wells Masters,Hard,Winner,Jack Draper,56,L,191,GBR,21.2,3,120,8,6,79,45,31,16,9,10,11
Indian Wells Masters,Hard,Loser,Daniel Evans,29,R,175,GBR,32.7,3,120,2,5,60,28,17,15,9,6,10
Indian Wells Masters,Hard,Winner,Andy Murray,55,R,190,GBR,35.8,3,101,6,0,51,35,29,11,10,0,0
Indian Wells Masters,Hard,Loser,Radu Albot,109,R,175,MDA,33.3,3,101,1,0,70,40,24,16,9,9,11
Indian Wells Masters,Hard,Winner,Hubert Hurkacz,11,R,196,POL,26,3,73,9,1,61,40,30,13,9,2,2
Indian Wells Masters,Hard,Loser,Alexei Popyrin,101,R,196,AUS,23.5,3,73,2,3,51,30,22,9,9,4,7
Indian Wells Masters,Hard,Winner,Tommy Paul,19,R,185,USA,25.8,3,79,6,0,52,37,24,13,9,3,4
Indian Wells Masters,Hard,Loser,Jan Lennard Struff,134,R,193,GER,32.8,3,79,3,4,64,36,25,9,9,8,12
Indian Wells Masters,Hard,Winner,Francisco Cerundolo,32,R,185,ARG,24.5,3,134,4,3,87,52,35,22,15,2,4
Indian Wells Masters,Hard,Winner,Felix Auger Aliassime,10,R,193,CAN,22.5,3,145,10,4,68,33,27,20,11,0,1
Indian Wells Masters,Hard,Loser,Pedro Martinez,120,R,185,ESP,25.8,3,145,0,4,106,72,42,19,11,15,17
Indian Wells Masters,Hard,Winner,Taylor Fritz,5,R,193,USA,25.3,3,112,4,0,74,43,34,26,15,0,1
Indian Wells Masters,Hard,Loser,Ben Shelton,41,L,NA,USA,20.4,3,112,4,2,82,48,41,16,14,2,4
Indian Wells Masters,Hard,Winner,Sebastian Baez,35,R,170,ARG,22.1,3,64,1,0,40,35,27,2,8,0,1
Indian Wells Masters,Hard,Loser,Rinky Hijikata,130,U,NA,AUS,22,3,64,1,3,48,29,17,5,8,3,8
Indian Wells Masters,Hard,Winner,Alex Molcan,63,L,178,SVK,25.2,3,109,1,5,81,52,35,13,9,8,9
Indian Wells Masters,Hard,Loser,Borna Coric,20,R,188,CRO,26.3,3,109,3,3,62,36,21,11,9,5,9
Indian Wells Masters,Hard,Winner,Marton Fucsovics,84,R,188,HUN,31,3,87,4,0,53,38,23,7,9,1,4
Indian Wells Masters,Hard,Loser,Alex De Minaur,18,R,183,AUS,24,3,87,1,6,60,27,20,6,9,2,8
Indian Wells Masters,Hard,Winner,Jannik Sinner,13,R,188,ITA,21.5,3,94,9,1,66,35,31,17,11,1,2
Indian Wells Masters,Hard,Loser,Richard Gasquet,43,R,185,FRA,36.7,3,94,5,4,66,38,29,11,10,2,4
Indian Wells Masters,Hard,Winner,Adrian Mannarino,68,L,183,FRA,34.6,3,136,3,1,93,59,38,16,10,9,11
Indian Wells Masters,Hard,Loser,Lorenzo Musetti,21,R,185,ITA,21,3,136,3,1,68,36,23,12,10,4,8
Indian Wells Masters,Hard,Winner,Stan Wawrinka,100,R,183,SUI,37.9,3,105,13,3,65,34,30,19,11,1,2
Indian Wells Masters,Hard,Loser,Miomir Kecmanovic,31,R,183,SRB,23.5,3,105,4,3,78,44,30,17,11,3,5
Indian Wells Masters,Hard,Winner,Holger Rune,8,R,185,DEN,19.8,3,80,3,3,64,42,33,14,11,0,0
Indian Wells Masters,Hard,Loser,Mackenzie Mcdonald,53,R,178,USA,27.8,3,80,2,1,51,31,22,13,10,3,5
Indian Wells Masters,Hard,Winner,Daniil Medvedev,6,R,198,RUS,27,3,86,6,2,56,33,24,16,9,6,6
Indian Wells Masters,Hard,Loser,Brandon Nakashima,48,R,185,USA,21.5,3,86,7,1,61,44,29,5,10,4,7
Indian Wells Masters,Hard,Winner,Ilya Ivashka,85,R,193,BLR,29,3,115,2,2,65,41,27,14,8,4,5
Indian Wells Masters,Hard,Loser,Botic Van De Zandschulp,33,R,188,NED,27.4,3,115,2,2,68,44,28,11,9,5,8
Indian Wells Masters,Hard,Winner,Emil Ruusuvuori,59,R,188,FIN,23.9,3,105,6,1,62,39,31,13,10,1,2
Indian Wells Masters,Hard,Loser,Roberto Bautista Agut,27,R,183,ESP,34.8,3,105,2,2,67,36,25,15,10,1,4
Indian Wells Masters,Hard,Winner,Alexander Zverev,14,R,198,GER,25.8,3,78,7,1,48,28,23,12,8,2,2
Indian Wells Masters,Hard,Loser,Pedro Cachin,66,R,185,ARG,27.8,3,78,3,1,58,36,21,7,8,2,6
Indian Wells Masters,Hard,Winner,Karen Khachanov,15,R,198,RUS,26.7,3,76,5,0,55,35,22,13,9,2,3
Indian Wells Masters,Hard,Loser,Oscar Otte,82,R,196,GER,29.6,3,76,4,3,57,25,13,16,9,2,6
Indian Wells Masters,Hard,Winner,Alejandro Davidovich Fokina,28,R,183,ESP,23.7,3,103,0,1,48,24,21,16,9,0,0
Indian Wells Masters,Hard,Loser,Yibing Wu,67,R,183,CHN,23.3,3,103,4,0,69,40,27,10,8,2,5
Indian Wells Masters,Hard,Winner,Cristian Garin,97,R,185,CHI,26.7,3,64,8,1,47,32,26,8,8,0,0
Indian Wells Masters,Hard,Loser,Yoshihito Nishioka,34,L,170,JPN,27.4,3,64,1,3,49,32,17,10,8,4,8
Indian Wells Masters,Hard,Winner,Casper Ruud,4,R,183,NOR,24.2,3,88,1,1,50,33,27,11,9,1,1
Indian Wells Masters,Hard,Loser,Diego Schwartzman,38,R,170,ARG,30.5,3,88,2,1,57,31,21,11,8,2,5
Indian Wells Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.3,3,76,5,0,50,29,22,13,9,4,5
Indian Wells Masters,Hard,Loser,Jiri Lehecka,47,R,185,CZE,21.3,3,76,1,4,67,39,26,10,9,5,9
Indian Wells Masters,Hard,Winner,Ugo Humbert,77,L,188,FRA,24.6,3,114,5,3,73,44,29,16,11,4,6
Indian Wells Masters,Hard,Loser,Denis Shapovalov,30,L,185,CAN,23.8,3,114,6,14,78,42,23,20,11,7,11
Indian Wells Masters,Hard,Winner,Taro Daniel,103,R,191,JPN,30.1,3,159,0,3,87,51,29,21,14,3,7
Indian Wells Masters,Hard,Loser,Matteo Berrettini,23,R,196,ITA,26.8,3,159,9,1,91,50,39,18,13,5,7
Indian Wells Masters,Hard,Winner,Cameron Norrie,12,L,188,GBR,27.5,3,73,4,2,51,31,25,12,9,3,4
Indian Wells Masters,Hard,Winner,Frances Tiafoe,16,R,188,USA,25.1,3,65,4,0,42,25,22,11,8,0,0
Indian Wells Masters,Hard,Loser,Marcos Giron,73,R,180,USA,29.6,3,65,2,0,52,33,17,11,8,7,11
Indian Wells Masters,Hard,Winner,Jason Kubler,75,R,178,AUS,29.7,3,111,6,3,83,42,34,23,12,3,5
Indian Wells Masters,Hard,Loser,Grigor Dimitrov,25,R,188,BUL,31.8,3,111,16,3,65,43,38,9,11,4,5
Indian Wells Masters,Hard,Loser,Maxime Cressy,37,R,198,USA,25.8,3,146,28,18,94,44,35,28,12,2,2
Indian Wells Masters,Hard,Winner,Jordan Thompson,87,R,183,AUS,28.8,3,156,11,0,107,71,55,23,17,3,5
Indian Wells Masters,Hard,Loser,Stefanos Tsitsipas,3,R,193,GRE,24.5,3,156,8,3,101,66,55,18,17,4,5
Indian Wells Masters,Hard,Winner,Thanasi Kokkinakis,94,R,196,AUS,26.9,3,75,9,0,34,18,18,14,8,0,0
Indian Wells Masters,Hard,Winner,Guido Pella,739,L,185,ARG,32.8,3,154,4,4,93,57,39,18,15,5,8
Indian Wells Masters,Hard,Loser,Thiago Monteiro,78,L,183,BRA,28.7,3,154,14,3,98,59,40,18,14,10,14
Indian Wells Masters,Hard,Winner,Jack Draper,56,L,191,GBR,21.2,3,56,8,1,36,23,20,6,7,1,2
Indian Wells Masters,Hard,Winner,Andy Murray,55,R,190,GBR,35.8,3,192,6,3,100,64,43,24,15,4,5
Indian Wells Masters,Hard,Loser,Tomas Martin Etcheverry,61,R,196,ARG,23.6,3,192,9,4,116,71,49,17,14,16,20
Indian Wells Masters,Hard,Winner,Alexei Popyrin,101,R,196,AUS,23.5,3,125,14,3,103,62,49,18,15,8,10
Indian Wells Masters,Hard,Loser,Zhizhen Zhang,93,R,193,CHN,26.3,3,125,5,4,78,52,33,14,14,6,10
Indian Wells Masters,Hard,Winner,Jan Lennard Struff,134,R,193,GER,32.8,3,101,5,3,79,39,25,24,12,7,9
Indian Wells Masters,Hard,Loser,Quentin Halys,81,R,191,FRA,26.3,3,101,10,6,75,44,35,14,13,4,7
Indian Wells Masters,Hard,Loser,Gregoire Barrere,65,R,183,FRA,29,3,83,4,3,64,33,19,16,9,3,6
Indian Wells Masters,Hard,Winner,Pedro Martinez,120,R,185,ESP,25.8,3,140,1,6,97,54,38,29,16,1,4
Indian Wells Masters,Hard,Loser,Marc Andrea Huesler,51,L,196,SUI,26.6,3,140,16,5,92,48,39,19,15,1,3
Indian Wells Masters,Hard,Winner,Ben Shelton,41,L,NA,USA,20.4,3,70,5,5,63,43,28,11,9,4,5
Indian Wells Masters,Hard,Loser,Fabio Fognini,88,R,178,ITA,35.7,3,70,1,4,38,21,13,6,8,3,7
Indian Wells Masters,Hard,Winner,Rinky Hijikata,130,U,NA,AUS,22,3,126,0,4,80,49,27,19,11,6,10
Indian Wells Masters,Hard,Loser,Mikael Ymer,57,R,183,SWE,24.4,3,126,0,3,84,66,34,7,11,10,16
Indian Wells Masters,Hard,Winner,Alex Molcan,63,L,178,SVK,25.2,3,82,4,2,47,27,24,13,9,0,0
Indian Wells Masters,Hard,Loser,Albert Ramos,50,L,188,ESP,35.1,3,82,1,1,54,32,18,12,8,5,8
Indian Wells Masters,Hard,Winner,Marton Fucsovics,84,R,188,HUN,31,3,102,6,6,59,29,21,16,11,1,4
Indian Wells Masters,Hard,Loser,J J Wolf,44,R,183,USA,24.2,3,102,7,5,74,37,28,13,11,8,13
Indian Wells Masters,Hard,Winner,Richard Gasquet,43,R,185,FRA,36.7,3,129,6,3,96,53,41,22,15,3,5
Indian Wells Masters,Hard,Loser,Borna Gojo,121,R,196,CRO,25,3,129,20,0,95,57,44,14,15,3,8
Indian Wells Masters,Hard,Winner,Adrian Mannarino,68,L,183,FRA,34.6,3,163,3,2,105,64,39,30,16,4,8
Indian Wells Masters,Hard,Loser,Dominic Thiem,102,R,185,AUT,29.5,3,163,11,7,97,54,39,22,16,2,6
Indian Wells Masters,Hard,Winner,Stan Wawrinka,100,R,183,SUI,37.9,3,83,10,2,63,34,29,16,12,2,4
Indian Wells Masters,Hard,Loser,Aleksandar Vukic,186,R,188,AUS,26.9,3,83,5,2,58,39,29,10,12,1,4
Indian Wells Masters,Hard,Winner,Mackenzie Mcdonald,53,R,178,USA,27.8,3,61,5,2,41,23,19,10,7,2,2
Indian Wells Masters,Hard,Loser,Filip Krajinovic,74,R,185,SRB,31,3,61,2,1,51,32,14,11,8,5,10
Indian Wells Masters,Hard,Winner,Brandon Nakashima,48,R,185,USA,21.5,3,98,6,1,69,48,41,14,11,2,2
Indian Wells Masters,Hard,Loser,John Isner,39,R,206,USA,37.8,3,98,14,7,77,50,39,12,10,5,6
Indian Wells Masters,Hard,Winner,Ilya Ivashka,85,R,193,BLR,29,3,92,5,1,57,36,29,8,9,3,5
Indian Wells Masters,Hard,Loser,Roman Safiullin,113,R,185,RUS,25.5,3,92,2,6,63,36,20,11,9,5,10
Indian Wells Masters,Hard,Winner,Emil Ruusuvuori,59,R,188,FIN,23.9,3,93,2,1,42,28,23,7,8,1,2
Indian Wells Masters,Hard,Loser,Constant Lestienne,62,R,180,FRA,30.7,3,93,3,6,72,41,22,12,7,13,16
Indian Wells Masters,Hard,Winner,Pedro Cachin,66,R,185,ARG,27.8,3,84,7,0,61,29,24,20,11,3,4
Indian Wells Masters,Hard,Winner,Oscar Otte,82,R,196,GER,29.6,3,98,7,2,63,30,30,17,11,1,1
Indian Wells Masters,Hard,Loser,Laslo Djere,54,R,188,SRB,27.7,3,98,1,2,79,47,27,21,10,9,11
Indian Wells Masters,Hard,Winner,Yibing Wu,67,R,183,CHN,23.3,3,159,4,4,93,44,34,29,15,0,2
Indian Wells Masters,Hard,Loser,Jaume Munar,58,R,183,ESP,25.8,3,159,2,7,113,69,51,13,15,7,12
Indian Wells Masters,Hard,Winner,Cristian Garin,97,R,185,CHI,26.7,3,92,3,7,62,35,29,13,9,2,2
Indian Wells Masters,Hard,Loser,Daniel Elahi Galan,89,R,191,COL,26.7,3,92,4,3,70,45,29,10,9,4,7
Indian Wells Masters,Hard,Winner,Diego Schwartzman,38,R,170,ARG,30.5,3,70,1,2,45,29,19,11,7,3,4
Indian Wells Masters,Hard,Loser,Federico Coria,64,R,180,ARG,30.9,3,70,0,3,57,40,19,4,8,5,11
Indian Wells Masters,Hard,Winner,Jiri Lehecka,47,R,185,CZE,21.3,3,113,5,3,87,53,38,16,12,6,9
Indian Wells Masters,Hard,Loser,Arthur Rinderknech,72,R,196,FRA,27.6,3,113,3,8,78,41,27,19,12,3,7
Indian Wells Masters,Hard,Winner,Ugo Humbert,77,L,188,FRA,24.6,3,97,2,4,66,45,30,10,10,2,4
Indian Wells Masters,Hard,Loser,Bernabe Zapata Miralles,42,R,185,ESP,26.1,3,97,3,5,67,42,23,11,10,1,5
Indian Wells Masters,Hard,Winner,Taro Daniel,103,R,191,JPN,30.1,3,103,3,0,57,38,29,11,10,4,5
Indian Wells Masters,Hard,Loser,Roberto Carballes Baena,79,R,183,ESP,29.9,3,103,4,0,63,39,20,13,9,3,7
Indian Wells Masters,Hard,Loser,Alexander Bublik,46,R,196,KAZ,25.7,3,86,6,7,75,45,35,12,10,6,8
Indian Wells Masters,Hard,Winner,Marcos Giron,73,R,180,USA,29.6,3,84,6,4,57,30,27,16,10,1,1
Indian Wells Masters,Hard,Loser,Aleksandar Kovacevic,107,U,NA,USA,24.5,3,84,8,2,69,41,28,15,11,3,6
Indian Wells Masters,Hard,Winner,Jason Kubler,75,R,178,AUS,29.7,3,113,3,2,73,47,38,16,11,1,1
Indian Wells Masters,Hard,Loser,Lorenzo Sonego,60,R,191,ITA,27.8,3,113,5,3,64,37,32,14,11,0,1
Indian Wells Masters,Hard,Loser,Maximilian Marterer,156,L,191,GER,27.7,3,95,5,4,88,55,32,14,10,9,13
Indian Wells Masters,Hard,Winner,Jordan Thompson,87,R,183,AUS,28.8,3,64,2,0,44,29,21,12,8,0,0
Indian Wells Masters,Hard,Loser,Gael Monfils,210,R,193,FRA,36.5,3,64,1,5,46,26,15,8,8,2,6
Miami Masters,Hard,Winner,Daniil Medvedev,5,R,198,RUS,27.1,3,94,9,6,63,37,32,12,11,4,6
Miami Masters,Hard,Loser,Jannik Sinner,11,R,188,ITA,21.5,3,94,6,0,63,35,24,9,10,2,6
Miami Masters,Hard,Winner,Jannik Sinner,11,R,188,ITA,21.5,3,181,8,4,104,66,45,21,15,9,12
Miami Masters,Hard,Loser,Carlos Alcaraz,1,R,185,ESP,19.8,3,181,5,9,113,62,41,21,15,6,12
Miami Masters,Hard,Winner,Daniil Medvedev,5,R,198,RUS,27.1,3,137,13,6,93,64,48,16,15,4,6
Miami Masters,Hard,Loser,Karen Khachanov,16,R,198,RUS,26.8,3,137,7,1,88,58,44,20,15,2,4
Miami Masters,Hard,Winner,Carlos Alcaraz,1,R,185,ESP,19.8,3,78,6,0,54,37,28,11,9,2,2
Miami Masters,Hard,Loser,Taylor Fritz,10,R,193,USA,25.3,3,78,4,5,57,33,24,9,9,2,5
Miami Masters,Hard,Winner,Jannik Sinner,11,R,188,ITA,21.5,3,74,4,2,42,22,21,12,8,1,1
Miami Masters,Hard,Loser,Emil Ruusuvuori,54,R,188,FIN,23.9,3,74,2,0,55,35,23,6,8,2,6
Miami Masters,Hard,Winner,Daniil Medvedev,5,R,198,RUS,27.1,3,89,9,5,71,44,36,12,10,5,6
Miami Masters,Hard,Loser,Christopher Eubanks,119,R,201,USA,26.8,3,89,4,5,66,38,27,11,11,2,6
Miami Masters,Hard,Winner,Karen Khachanov,16,R,198,RUS,26.8,3,75,7,2,53,31,25,11,9,2,3
Miami Masters,Hard,Loser,Francisco Cerundolo,31,R,185,ARG,24.5,3,75,2,2,50,32,22,4,8,2,6
Miami Masters,Hard,Winner,Carlos Alcaraz,1,R,185,ESP,19.8,3,96,3,3,56,34,27,15,10,1,1
Miami Masters,Hard,Loser,Tommy Paul,19,R,185,USA,25.8,3,96,5,2,68,42,29,12,10,4,6
Miami Masters,Hard,Winner,Taylor Fritz,10,R,193,USA,25.3,3,85,8,4,67,37,29,16,10,5,6
Miami Masters,Hard,Loser,Holger Rune,8,R,185,DEN,19.8,3,85,4,5,58,40,24,9,9,1,4
Miami Masters,Hard,Winner,Emil Ruusuvuori,54,R,188,FIN,23.9,3,163,4,4,102,69,48,13,16,8,12
Miami Masters,Hard,Loser,Botic Van De Zandschulp,32,R,188,NED,27.4,3,163,6,3,88,63,38,14,16,4,9
Miami Masters,Hard,Winner,Jannik Sinner,11,R,188,ITA,21.5,3,72,8,0,46,28,24,12,9,0,0
Miami Masters,Hard,Loser,Andrey Rublev,7,R,188,RUS,25.4,3,72,6,2,56,41,30,4,9,2,5
Miami Masters,Hard,Winner,Christopher Eubanks,119,R,201,USA,26.8,3,131,12,3,95,65,45,17,12,8,9
Miami Masters,Hard,Loser,Adrian Mannarino,62,L,183,FRA,34.7,3,131,6,3,73,46,37,13,12,0,1
Miami Masters,Hard,Winner,Daniil Medvedev,5,R,198,RUS,27.1,3,70,7,3,53,39,32,7,9,0,0
Miami Masters,Hard,Loser,Quentin Halys,79,R,191,FRA,26.3,3,70,5,1,61,43,28,6,9,1,4
Miami Masters,Hard,Winner,Francisco Cerundolo,31,R,185,ARG,24.5,3,122,4,4,77,59,42,8,13,5,8
Miami Masters,Hard,Loser,Lorenzo Sonego,59,R,191,ITA,27.8,3,122,1,3,86,56,35,13,13,5,10
Miami Masters,Hard,Winner,Karen Khachanov,16,R,198,RUS,26.8,3,92,5,0,60,44,39,10,11,2,2
Miami Masters,Hard,Loser,Stefanos Tsitsipas,3,R,193,GRE,24.6,3,92,11,4,67,39,31,16,11,1,2
Miami Masters,Hard,Winner,Carlos Alcaraz,1,R,185,ESP,19.8,3,91,3,0,65,49,35,7,9,2,3
Miami Masters,Hard,Loser,Dusan Lajovic,76,R,180,SRB,32.7,3,91,0,0,61,39,22,9,9,1,5
Miami Masters,Hard,Winner,Tommy Paul,19,R,185,USA,25.8,3,93,8,1,58,40,27,13,11,4,6
Miami Masters,Hard,Loser,Alejandro Davidovich Fokina,25,R,183,ESP,23.7,3,93,3,6,71,43,27,11,10,3,7
Miami Masters,Hard,Winner,Taylor Fritz,10,R,193,USA,25.3,3,80,5,2,60,34,28,15,10,0,0
Miami Masters,Hard,Loser,Denis Shapovalov,30,L,185,CAN,23.9,3,80,12,7,62,29,23,16,10,1,3
Miami Masters,Hard,Winner,Holger Rune,8,R,185,DEN,19.8,3,91,7,4,60,36,29,11,9,1,2
Miami Masters,Hard,Loser,Diego Schwartzman,38,R,170,ARG,30.5,3,91,1,4,57,40,25,7,9,0,4
Miami Masters,Hard,Winner,Botic Van De Zandschulp,32,R,188,NED,27.4,3,170,12,3,121,83,56,17,14,13,15
Miami Masters,Hard,Loser,Casper Ruud,4,R,183,NOR,24.2,3,170,6,3,93,64,48,15,15,3,6
Miami Masters,Hard,Winner,Emil Ruusuvuori,54,R,188,FIN,23.9,3,104,6,2,76,53,40,11,11,6,7
Miami Masters,Hard,Loser,Taro Daniel,97,R,191,JPN,30.1,3,104,5,2,57,37,29,9,10,3,5
Miami Masters,Hard,Winner,Jannik Sinner,11,R,188,ITA,21.5,3,87,2,1,53,32,22,10,9,1,3
Miami Masters,Hard,Loser,Grigor Dimitrov,27,R,188,BUL,31.8,3,87,1,6,58,32,23,7,10,6,11
Miami Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.4,3,58,12,0,46,25,21,12,8,0,0
Miami Masters,Hard,Loser,Miomir Kecmanovic,35,R,183,SRB,23.5,3,58,4,0,52,30,19,7,7,4,8
Miami Masters,Hard,Winner,Adrian Mannarino,62,L,183,FRA,34.7,3,138,3,1,89,49,35,25,12,5,6
Miami Masters,Hard,Loser,Hubert Hurkacz,9,R,196,POL,26,3,138,20,2,85,59,46,9,12,3,4
Miami Masters,Hard,Winner,Christopher Eubanks,119,R,201,USA,26.8,3,81,12,2,66,54,40,8,11,0,1
Miami Masters,Hard,Loser,Gregoire Barrere,65,R,183,FRA,29,3,81,1,0,61,38,27,14,10,2,4
Miami Masters,Hard,Winner,Quentin Halys,79,R,191,FRA,26.3,3,100,15,2,67,47,38,11,10,6,6
Miami Masters,Hard,Loser,Mackenzie Mcdonald,55,R,178,USA,27.9,3,100,9,4,82,49,35,15,11,7,9
Miami Masters,Hard,Winner,Daniil Medvedev,5,R,198,RUS,27.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Masters,Hard,Loser,Alex Molcan,56,L,178,SVK,25.2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Miami Masters,Hard,Winner,Francisco Cerundolo,31,R,185,ARG,24.5,3,103,2,7,61,40,29,12,10,1,2
Miami Masters,Hard,Loser,Felix Auger Aliassime,6,R,193,CAN,22.6,3,103,3,5,61,33,26,8,10,2,6
Miami Masters,Hard,Winner,Lorenzo Sonego,59,R,191,ITA,27.8,3,73,8,0,45,34,31,9,10,0,0
Miami Masters,Hard,Loser,Frances Tiafoe,14,R,188,USA,25.1,3,73,2,3,48,35,29,4,9,1,3
Miami Masters,Hard,Winner,Karen Khachanov,16,R,198,RUS,26.8,3,86,8,1,51,33,26,12,9,1,1
Miami Masters,Hard,Loser,Jiri Lehecka,44,R,185,CZE,21.3,3,86,6,2,80,54,34,11,9,6,9
Miami Masters,Hard,Winner,Stefanos Tsitsipas,3,R,193,GRE,24.6,3,124,12,2,91,57,44,18,15,3,4
Miami Masters,Hard,Loser,Cristian Garin,82,R,185,CHI,26.8,3,124,7,1,87,57,44,14,14,3,5
Miami Masters,Hard,Winner,Carlos Alcaraz,1,R,185,ESP,19.8,3,64,3,2,40,21,17,10,7,1,2
Miami Masters,Hard,Loser,Facundo Bagnis,100,L,183,ARG,33,3,64,1,1,48,28,9,8,7,5,11
Miami Masters,Hard,Winner,Dusan Lajovic,76,R,180,SRB,32.7,3,88,3,1,61,45,37,9,11,4,5
Miami Masters,Hard,Loser,Maxime Cressy,37,R,198,USA,25.8,3,88,5,9,62,31,21,17,11,0,2
Miami Masters,Hard,Winner,Alejandro Davidovich Fokina,25,R,183,ESP,23.7,3,114,6,2,82,53,38,16,11,5,6
Miami Masters,Hard,Loser,Brandon Nakashima,45,R,185,USA,21.6,3,114,5,2,82,59,38,14,11,5,7
Miami Masters,Hard,Winner,Tommy Paul,19,R,185,USA,25.8,3,123,12,1,79,51,41,17,16,1,3
Miami Masters,Hard,Loser,Marc Andrea Huesler,47,L,196,SUI,26.7,3,123,7,2,84,52,39,14,15,6,9
Miami Masters,Hard,Winner,Taylor Fritz,10,R,193,USA,25.3,3,59,8,2,48,26,22,14,9,1,2
Miami Masters,Hard,Winner,Denis Shapovalov,30,L,185,CAN,23.9,3,113,13,13,84,41,34,23,14,3,5
Miami Masters,Hard,Loser,Guido Pella,581,L,185,ARG,32.8,3,113,2,2,89,70,45,11,13,4,7
Miami Masters,Hard,Winner,Diego Schwartzman,38,R,170,ARG,30.5,3,114,2,3,90,57,40,17,10,7,8
Miami Masters,Hard,Loser,Yibing Wu,64,R,183,CHN,23.4,3,114,3,2,58,41,26,7,9,3,6
Miami Masters,Hard,Winner,Holger Rune,8,R,185,DEN,19.8,3,81,6,0,54,31,25,17,10,1,1
Miami Masters,Hard,Loser,Marton Fucsovics,74,R,188,HUN,31.1,3,81,3,5,63,38,28,12,11,2,5
Miami Masters,Hard,Winner,Casper Ruud,4,R,183,NOR,24.2,3,84,4,1,49,32,26,8,9,2,3
Miami Masters,Hard,Loser,Ilya Ivashka,80,R,193,BLR,29,3,84,5,0,62,37,23,9,8,4,8
Miami Masters,Hard,Winner,Botic Van De Zandschulp,32,R,188,NED,27.4,3,163,7,5,103,62,49,20,15,6,7
Miami Masters,Hard,Loser,Alexei Popyrin,93,R,196,AUS,23.6,3,163,13,0,88,47,39,21,15,3,5
Miami Masters,Hard,Winner,Emil Ruusuvuori,54,R,188,FIN,23.9,3,132,7,2,77,51,37,14,11,7,9
Miami Masters,Hard,Loser,Roberto Bautista Agut,28,R,183,ESP,34.9,3,132,1,4,75,49,32,15,11,4,7
Miami Masters,Hard,Winner,Taro Daniel,97,R,191,JPN,30.1,3,75,2,0,48,29,23,13,8,0,0
Miami Masters,Hard,Loser,Alexander Zverev,15,R,198,GER,25.9,3,75,5,1,44,27,16,7,8,3,7
Miami Masters,Hard,Winner,Jannik Sinner,11,R,188,ITA,21.5,3,83,3,4,50,29,23,9,9,1,3
Miami Masters,Hard,Loser,Laslo Djere,58,R,188,SRB,27.7,3,83,3,2,65,29,19,12,9,5,10
Miami Masters,Hard,Winner,Grigor Dimitrov,27,R,188,BUL,31.8,3,153,23,3,101,60,50,23,16,2,3
Miami Masters,Hard,Loser,Jan Lennard Struff,103,R,193,GER,32.9,3,153,10,5,120,75,55,24,16,9,10
Miami Masters,Hard,Winner,Miomir Kecmanovic,35,R,183,SRB,23.5,3,164,10,3,119,77,56,24,17,10,11
Miami Masters,Hard,Loser,Ugo Humbert,78,L,188,FRA,24.7,3,164,8,5,109,61,47,25,17,5,7
Miami Masters,Hard,Winner,Andrey Rublev,7,R,188,RUS,25.4,3,101,16,1,73,39,33,17,11,5,6
Miami Masters,Hard,Loser,J J Wolf,50,R,183,USA,24.2,3,101,7,3,71,44,31,15,11,5,7
Miami Masters,Hard,Winner,Hubert Hurkacz,9,R,196,POL,26,3,210,21,2,122,90,71,20,18,2,3
Miami Masters,Hard,Loser,Thanasi Kokkinakis,94,R,196,AUS,26.9,3,210,23,4,146,100,75,23,18,7,8
Miami Masters,Hard,Winner,Adrian Mannarino,62,L,183,FRA,34.7,3,112,8,0,66,43,33,14,13,1,3
Miami Masters,Hard,Loser,Ben Shelton,39,L,NA,USA,20.4,3,112,12,1,75,48,35,13,13,5,9
Miami Masters,Hard,Winner,Christopher Eubanks,119,R,201,USA,26.8,3,125,11,4,77,50,36,14,14,2,5
Miami Masters,Hard,Loser,Borna Coric,20,R,188,CRO,26.3,3,125,2,4,83,48,31,18,13,7,11
